,index,person_id,latlon,time,time_shift,sequence,poi_type,activity_type,travel_type,fixed_activity,time_available,latitude,longitude,datetime,latlon_shift,node_id_o,node_id_d
14010,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,289,travel,drive,drive,y,22,36.011583,-83.970132,2022-03-11 16:35:49,"35.96347431177508, -83.9829098030431",1025,1026
14011,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,290,travel,drive,drive,y,22,36.008616,-83.975494,2022-03-11 16:35:50,"35.96347431177508, -83.9829098030431",1026,1027
14012,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,291,travel,drive,drive,y,22,36.006988,-83.977718,2022-03-11 16:35:51,"35.96347431177508, -83.9829098030431",1027,1028
14013,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,292,travel,drive,drive,y,22,36.005259,-83.980101,2022-03-11 16:35:52,"35.96347431177508, -83.9829098030431",1028,1029
14014,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,293,travel,drive,drive,y,22,36.003087,-83.983091,2022-03-11 16:35:53,"35.96347431177508, -83.9829098030431",1029,1030
14015,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,294,travel,drive,drive,y,22,35.999798,-83.987973,2022-03-11 16:35:54,"35.96347431177508, -83.9829098030431",1030,1031
14016,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,295,travel,drive,drive,y,22,35.998881,-83.989471,2022-03-11 16:35:55,"35.96347431177508, -83.9829098030431",1031,1032
14017,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,296,travel,drive,drive,y,22,35.996733,-83.993031,2022-03-11 16:35:56,"35.96347431177508, -83.9829098030431",1032,1033
14018,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,297,travel,drive,drive,y,22,35.994106,-83.997282,2022-03-11 16:35:57,"35.96347431177508, -83.9829098030431",1033,1034
14019,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,298,travel,drive,drive,y,22,35.992007,-83.9988,2022-03-11 16:35:58,"35.96347431177508, -83.9829098030431",1034,1035
14020,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,299,travel,drive,drive,y,22,35.989757,-83.99906,2022-03-11 16:35:59,"35.96347431177508, -83.9829098030431",1035,1036
14021,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,300,travel,drive,drive,y,22,35.987354,-83.995266,2022-03-11 16:36:00,"35.96347431177508, -83.9829098030431",1036,1037
14022,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,301,travel,drive,drive,y,22,35.986566,-83.991435,2022-03-11 16:36:01,"35.96347431177508, -83.9829098030431",1037,1038
14023,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,302,travel,drive,drive,y,22,35.986268,-83.987761,2022-03-11 16:36:02,"35.96347431177508, -83.9829098030431",1038,1039
14024,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,303,travel,drive,drive,y,22,35.986436,-83.983147,2022-03-11 16:36:03,"35.96347431177508, -83.9829098030431",1039,1040
14025,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,304,travel,drive,drive,y,22,35.985103,-83.978584,2022-03-11 16:36:04,"35.96347431177508, -83.9829098030431",1040,1041
14026,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,305,travel,drive,drive,y,22,35.978827,-83.973577,2022-03-11 16:36:05,"35.96347431177508, -83.9829098030431",1041,1042
14027,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,306,travel,drive,drive,y,22,35.978086,-83.969843,2022-03-11 16:36:06,"35.96347431177508, -83.9829098030431",1042,1043
14028,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,307,travel,drive,drive,y,22,35.976076,-83.968222,2022-03-11 16:36:07,"35.96347431177508, -83.9829098030431",1043,1044
14029,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,308,travel,drive,drive,y,22,35.974661,-83.973933,2022-03-11 16:36:08,"35.96347431177508, -83.9829098030431",1044,1045
14030,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,309,travel,drive,drive,y,22,35.97446,-83.976186,2022-03-11 16:36:09,"35.96347431177508, -83.9829098030431",1045,1046
14031,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,310,travel,drive,drive,y,22,35.972945,-83.98437,2022-03-11 16:36:10,"35.96347431177508, -83.9829098030431",1046,40920
14032,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,311,travel,drive,drive,y,22,35.9727998,-83.9843133,2022-03-11 16:36:11,"35.96347431177508, -83.9829098030431",40920,40922
14033,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,312,travel,drive,drive,y,22,35.9725906,-83.9842282,2022-03-11 16:36:12,"35.96347431177508, -83.9829098030431",40922,40921
14034,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,313,travel,drive,drive,y,22,35.9723581,-83.9836075,2022-03-11 16:36:13,"35.96347431177508, -83.9829098030431",40921,19914
14035,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,314,travel,drive,drive,y,22,35.972431,-83.9833957,2022-03-11 16:36:14,"35.96347431177508, -83.9829098030431",19914,19915
14036,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,315,travel,drive,drive,y,22,35.9719358,-83.9822571,2022-03-11 16:36:15,"35.96347431177508, -83.9829098030431",19915,19919
14037,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,316,travel,drive,drive,y,22,35.9711619,-83.9822893,2022-03-11 16:36:16,"35.96347431177508, -83.9829098030431",19919,19917
14038,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,317,travel,drive,drive,y,22,35.9704771,-83.9823326,2022-03-11 16:36:17,"35.96347431177508, -83.9829098030431",19917,19918
14039,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,318,travel,drive,drive,y,22,35.9697109,-83.9823786,2022-03-11 16:36:18,"35.96347431177508, -83.9829098030431",19918,19912
14040,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,319,travel,drive,drive,y,22,35.9675962,-83.9825116,2022-03-11 16:36:19,"35.96347431177508, -83.9829098030431",19912,25088
14041,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,320,travel,drive,drive,y,22,35.9648133,-83.9826899,2022-03-11 16:36:20,"35.96347431177508, -83.9829098030431",25088,25093
14042,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,321,travel,drive,drive,y,22,35.9642768,-83.9827243,2022-03-11 16:36:21,"35.96347431177508, -83.9829098030431",25093,20666
14043,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,322,travel,drive,drive,y,22,35.9641478,-83.9827326,2022-03-11 16:36:22,"35.96347431177508, -83.9829098030431",20666,53897
14044,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,323,travel,drive,drive,y,22,35.9641639,-83.9832699,2022-03-11 16:36:23,"35.96347431177508, -83.9829098030431",53897,54665
14045,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,324,travel,drive,drive,y,22,35.9641078,-83.9832736,2022-03-11 16:36:24,"35.96347431177508, -83.9829098030431",54665,53898
14046,710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,325,travel,drive,drive,y,22,35.9637574,-83.9833006,2022-03-11 16:36:25,"35.96347431177508, -83.9829098030431",53898,53898
14047,711,43,"35.96347431177508, -83.9829098030431",3/11/2022 16:53,3/11/2022 17:02,326,work,work,stay,y,9,35.96347431177508,-83.9829098030431,2022-03-11 16:53:00,"35.96347431177508, -83.9829098030431",53898,53898
14048,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,327,travel,drive,drive,y,13,35.9637574,-83.9833006,2022-03-11 17:07:27,"35.97399306515133, -84.13813968922757",53898,54665
14049,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,328,travel,drive,drive,y,13,35.9641078,-83.9832736,2022-03-11 17:07:28,"35.97399306515133, -84.13813968922757",54665,53897
14050,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,329,travel,drive,drive,y,13,35.9641639,-83.9832699,2022-03-11 17:07:29,"35.97399306515133, -84.13813968922757",53897,20666
14051,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,330,travel,drive,drive,y,13,35.9641478,-83.9827326,2022-03-11 17:07:30,"35.97399306515133, -84.13813968922757",20666,25093
14052,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,331,travel,drive,drive,y,13,35.9642768,-83.9827243,2022-03-11 17:07:31,"35.97399306515133, -84.13813968922757",25093,25088
14053,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,332,travel,drive,drive,y,13,35.9648133,-83.9826899,2022-03-11 17:07:32,"35.97399306515133, -84.13813968922757",25088,19912
14054,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,333,travel,drive,drive,y,13,35.9675962,-83.9825116,2022-03-11 17:07:33,"35.97399306515133, -84.13813968922757",19912,19918
14055,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,334,travel,drive,drive,y,13,35.9697109,-83.9823786,2022-03-11 17:07:34,"35.97399306515133, -84.13813968922757",19918,19917
14056,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,335,travel,drive,drive,y,13,35.9704771,-83.9823326,2022-03-11 17:07:35,"35.97399306515133, -84.13813968922757",19917,19919
14057,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,336,travel,drive,drive,y,13,35.9711619,-83.9822893,2022-03-11 17:07:36,"35.97399306515133, -84.13813968922757",19919,19915
14058,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,337,travel,drive,drive,y,13,35.9719358,-83.9822571,2022-03-11 17:07:37,"35.97399306515133, -84.13813968922757",19915,19914
14059,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,338,travel,drive,drive,y,13,35.972431,-83.9833957,2022-03-11 17:07:38,"35.97399306515133, -84.13813968922757",19914,40921
14060,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,339,travel,drive,drive,y,13,35.9723581,-83.9836075,2022-03-11 17:07:39,"35.97399306515133, -84.13813968922757",40921,40922
14061,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,340,travel,drive,drive,y,13,35.9725906,-83.9842282,2022-03-11 17:07:40,"35.97399306515133, -84.13813968922757",40922,40920
14062,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,341,travel,drive,drive,y,13,35.9727998,-83.9843133,2022-03-11 17:07:41,"35.97399306515133, -84.13813968922757",40920,49042
14063,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,342,travel,drive,drive,y,13,35.9726305,-83.9848364,2022-03-11 17:07:42,"35.97399306515133, -84.13813968922757",49042,49041
14064,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,343,travel,drive,drive,y,13,35.9725014,-83.9852294,2022-03-11 17:07:43,"35.97399306515133, -84.13813968922757",49041,49040
14065,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,344,travel,drive,drive,y,13,35.9724468,-83.9855081,2022-03-11 17:07:44,"35.97399306515133, -84.13813968922757",49040,49039
14066,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,345,travel,drive,drive,y,13,35.9724023,-83.9858626,2022-03-11 17:07:45,"35.97399306515133, -84.13813968922757",49039,58642
14067,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,346,travel,drive,drive,y,13,35.9723879,-83.9861042,2022-03-11 17:07:46,"35.97399306515133, -84.13813968922757",58642,58641
14068,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,347,travel,drive,drive,y,13,35.9721726,-83.9861244,2022-03-11 17:07:47,"35.97399306515133, -84.13813968922757",58641,49038
14069,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,348,travel,drive,drive,y,13,35.9721728,-83.9862065,2022-03-11 17:07:48,"35.97399306515133, -84.13813968922757",49038,49037
14070,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,349,travel,drive,drive,y,13,35.9721153,-83.9864536,2022-03-11 17:07:49,"35.97399306515133, -84.13813968922757",49037,41873
14071,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,350,travel,drive,drive,y,13,35.9720141,-83.9867858,2022-03-11 17:07:50,"35.97399306515133, -84.13813968922757",41873,41869
14072,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,351,travel,drive,drive,y,13,35.9718984,-83.9867037,2022-03-11 17:07:51,"35.97399306515133, -84.13813968922757",41869,41868
14073,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,352,travel,drive,drive,y,13,35.9717705,-83.9880465,2022-03-11 17:07:52,"35.97399306515133, -84.13813968922757",41868,1047
14074,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,353,travel,drive,drive,y,13,35.971774,-83.987832,2022-03-11 17:07:53,"35.97399306515133, -84.13813968922757",1047,1048
14075,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,354,travel,drive,drive,y,13,35.961579,-83.992475,2022-03-11 17:07:54,"35.97399306515133, -84.13813968922757",1048,1049
14076,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,355,travel,drive,drive,y,13,35.957728,-84.002317,2022-03-11 17:07:55,"35.97399306515133, -84.13813968922757",1049,1050
14077,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,356,travel,drive,drive,y,13,35.956094,-84.006693,2022-03-11 17:07:56,"35.97399306515133, -84.13813968922757",1050,1051
14078,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,357,travel,drive,drive,y,13,35.952822,-84.011871,2022-03-11 17:07:57,"35.97399306515133, -84.13813968922757",1051,1052
14079,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,358,travel,drive,drive,y,13,35.951149,-84.014493,2022-03-11 17:07:58,"35.97399306515133, -84.13813968922757",1052,1053
14080,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,359,travel,drive,drive,y,13,35.947715,-84.018409,2022-03-11 17:07:59,"35.97399306515133, -84.13813968922757",1053,1054
14081,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,360,travel,drive,drive,y,13,35.94577,-84.023053,2022-03-11 17:08:00,"35.97399306515133, -84.13813968922757",1054,1055
14082,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,361,travel,drive,drive,y,13,35.944888,-84.028263,2022-03-11 17:08:01,"35.97399306515133, -84.13813968922757",1055,1056
14083,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,362,travel,drive,drive,y,13,35.941909,-84.034055,2022-03-11 17:08:02,"35.97399306515133, -84.13813968922757",1056,1057
14084,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,363,travel,drive,drive,y,13,35.940925,-84.036673,2022-03-11 17:08:03,"35.97399306515133, -84.13813968922757",1057,1058
14085,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,364,travel,drive,drive,y,13,35.941582,-84.041843,2022-03-11 17:08:04,"35.97399306515133, -84.13813968922757",1058,1059
14086,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,365,travel,drive,drive,y,13,35.942697,-84.050207,2022-03-11 17:08:05,"35.97399306515133, -84.13813968922757",1059,1060
14087,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,366,travel,drive,drive,y,13,35.94068,-84.060115,2022-03-11 17:08:06,"35.97399306515133, -84.13813968922757",1060,31784
14088,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,367,travel,drive,drive,y,13,35.9406695,-84.0600105,2022-03-11 17:08:07,"35.97399306515133, -84.13813968922757",31784,11309
14089,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,368,travel,drive,drive,y,13,35.9413044,-84.0604043,2022-03-11 17:08:08,"35.97399306515133, -84.13813968922757",11309,28781
14090,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,369,travel,drive,drive,y,13,35.9415454,-84.0605062,2022-03-11 17:08:09,"35.97399306515133, -84.13813968922757",28781,57955
14091,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,370,travel,drive,drive,y,13,35.9418465,-84.0605709,2022-03-11 17:08:10,"35.97399306515133, -84.13813968922757",57955,19797
14092,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,371,travel,drive,drive,y,13,35.9419052,-84.0605756,2022-03-11 17:08:11,"35.97399306515133, -84.13813968922757",19797,28784
14093,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,372,travel,drive,drive,y,13,35.9428279,-84.063583,2022-03-11 17:08:12,"35.97399306515133, -84.13813968922757",28784,28786
14094,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,373,travel,drive,drive,y,13,35.9432492,-84.0652813,2022-03-11 17:08:13,"35.97399306515133, -84.13813968922757",28786,28787
14095,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,374,travel,drive,drive,y,13,35.943438,-84.0668188,2022-03-11 17:08:14,"35.97399306515133, -84.13813968922757",28787,19860
14096,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,375,travel,drive,drive,y,13,35.9437532,-84.0693792,2022-03-11 17:08:15,"35.97399306515133, -84.13813968922757",19860,28789
14097,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,376,travel,drive,drive,y,13,35.9438606,-84.0700729,2022-03-11 17:08:16,"35.97399306515133, -84.13813968922757",28789,28791
14098,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,377,travel,drive,drive,y,13,35.9440281,-84.0711156,2022-03-11 17:08:17,"35.97399306515133, -84.13813968922757",28791,28793
14099,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,378,travel,drive,drive,y,13,35.9442643,-84.072592,2022-03-11 17:08:18,"35.97399306515133, -84.13813968922757",28793,54011
14100,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,379,travel,drive,drive,y,13,35.9443445,-84.0730188,2022-03-11 17:08:19,"35.97399306515133, -84.13813968922757",54011,28794
14101,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,380,travel,drive,drive,y,13,35.944596,-84.0741912,2022-03-11 17:08:20,"35.97399306515133, -84.13813968922757",28794,45928
14102,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,381,travel,drive,drive,y,13,35.9446275,-84.0743292,2022-03-11 17:08:21,"35.97399306515133, -84.13813968922757",45928,45925
14103,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,382,travel,drive,drive,y,13,35.944938,-84.0755967,2022-03-11 17:08:22,"35.97399306515133, -84.13813968922757",45925,28796
14104,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,383,travel,drive,drive,y,13,35.9453895,-84.0774788,2022-03-11 17:08:23,"35.97399306515133, -84.13813968922757",28796,11302
14105,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,384,travel,drive,drive,y,13,35.9454508,-84.0798229,2022-03-11 17:08:24,"35.97399306515133, -84.13813968922757",11302,28775
14106,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,385,travel,drive,drive,y,13,35.9445108,-84.0820771,2022-03-11 17:08:25,"35.97399306515133, -84.13813968922757",28775,11300
14107,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,386,travel,drive,drive,y,13,35.944622,-84.0821678,2022-03-11 17:08:26,"35.97399306515133, -84.13813968922757",11300,11710
14108,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,387,travel,drive,drive,y,13,35.94675,-84.0864766,2022-03-11 17:08:27,"35.97399306515133, -84.13813968922757",11710,47748
14109,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,388,travel,drive,drive,y,13,35.947509,-84.0865604,2022-03-11 17:08:28,"35.97399306515133, -84.13813968922757",47748,13955
14110,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,389,travel,drive,drive,y,13,35.9476898,-84.0865371,2022-03-11 17:08:29,"35.97399306515133, -84.13813968922757",13955,21294
14111,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,390,travel,drive,drive,y,13,35.9480816,-84.0864766,2022-03-11 17:08:30,"35.97399306515133, -84.13813968922757",21294,21295
14112,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,391,travel,drive,drive,y,13,35.9484709,-84.0864349,2022-03-11 17:08:31,"35.97399306515133, -84.13813968922757",21295,12076
14113,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,392,travel,drive,drive,y,13,35.9494321,-84.0869364,2022-03-11 17:08:32,"35.97399306515133, -84.13813968922757",12076,11435
14114,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,393,travel,drive,drive,y,13,35.9508541,-84.089375,2022-03-11 17:08:33,"35.97399306515133, -84.13813968922757",11435,47710
14115,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,394,travel,drive,drive,y,13,35.9512978,-84.0899412,2022-03-11 17:08:34,"35.97399306515133, -84.13813968922757",47710,17429
14116,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,395,travel,drive,drive,y,13,35.9515793,-84.0903004,2022-03-11 17:08:35,"35.97399306515133, -84.13813968922757",17429,18658
14117,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,396,travel,drive,drive,y,13,35.952693,-84.091546,2022-03-11 17:08:36,"35.97399306515133, -84.13813968922757",18658,16221
14118,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,397,travel,drive,drive,y,13,35.9531693,-84.0922258,2022-03-11 17:08:37,"35.97399306515133, -84.13813968922757",16221,16315
14119,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,398,travel,drive,drive,y,13,35.9546018,-84.0941273,2022-03-11 17:08:38,"35.97399306515133, -84.13813968922757",16315,48562
14120,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,399,travel,drive,drive,y,13,35.9551461,-84.0948213,2022-03-11 17:08:39,"35.97399306515133, -84.13813968922757",48562,14814
14121,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,400,travel,drive,drive,y,13,35.956414,-84.0958959,2022-03-11 17:08:40,"35.97399306515133, -84.13813968922757",14814,48561
14122,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,401,travel,drive,drive,y,13,35.9567005,-84.0960817,2022-03-11 17:08:41,"35.97399306515133, -84.13813968922757",48561,48559
14123,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,402,travel,drive,drive,y,13,35.957042,-84.0963628,2022-03-11 17:08:42,"35.97399306515133, -84.13813968922757",48559,10525
14124,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,403,travel,drive,drive,y,13,35.9573787,-84.0966998,2022-03-11 17:08:43,"35.97399306515133, -84.13813968922757",10525,6316
14125,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,404,travel,drive,drive,y,13,35.9576881,-84.0972147,2022-03-11 17:08:44,"35.97399306515133, -84.13813968922757",6316,43003
14126,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,405,travel,drive,drive,y,13,35.9587166,-84.0989747,2022-03-11 17:08:45,"35.97399306515133, -84.13813968922757",43003,15529
14127,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,406,travel,drive,drive,y,13,35.9591403,-84.0999171,2022-03-11 17:08:46,"35.97399306515133, -84.13813968922757",15529,48278
14128,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,407,travel,drive,drive,y,13,35.9591559,-84.099963,2022-03-11 17:08:47,"35.97399306515133, -84.13813968922757",48278,16314
14129,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,408,travel,drive,drive,y,13,35.9592803,-84.1003298,2022-03-11 17:08:48,"35.97399306515133, -84.13813968922757",16314,48135
14130,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,409,travel,drive,drive,y,13,35.9604558,-84.1028475,2022-03-11 17:08:49,"35.97399306515133, -84.13813968922757",48135,48136
14131,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,410,travel,drive,drive,y,13,35.9605665,-84.103092,2022-03-11 17:08:50,"35.97399306515133, -84.13813968922757",48136,13944
14132,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,411,travel,drive,drive,y,13,35.9606144,-84.1032138,2022-03-11 17:08:51,"35.97399306515133, -84.13813968922757",13944,48134
14133,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,412,travel,drive,drive,y,13,35.9606994,-84.1033954,2022-03-11 17:08:52,"35.97399306515133, -84.13813968922757",48134,40885
14134,712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,413,travel,drive,drive,y,13,35.9613474,-84.10498,2022-03-11 17:08:53,"35.97399306515133, -84.13813968922757",40885,13030
