index,person_id,latlon,time,time_shift,sequence,poi_type,activity_type,travel_type,fixed_activity,time_available
721,43,"35.980408481466895, -84.18218728668768",3/12/2022 13:42,3/12/2022 13:55,23,gas,shop,stay,n,13
722,43,"35.98340673901765, -84.09531249306836",3/12/2022 13:55,3/12/2022 14:53,24,store,shop,drive,n,58
723,43,"35.98340673901765, -84.09531249306836",3/12/2022 14:53,3/12/2022 15:14,25,store,shop,stay,n,21
724,43,"35.97399306515133, -84.13813968922757",3/12/2022 15:14,3/12/2022 19:00,26,home,home,drive,n,226
725,43,"35.97399306515133, -84.13813968922757",3/12/2022 19:00,3/12/2022 23:59,27,home,home,stay,y,299
726,43,"35.97399306515133, -84.13813968922757",3/12/2022 23:59,,28,home,home,stay,y,0
727,44,"36.034252461145414, -83.93465899507449",3/11/2022 0:00,3/11/2022 6:41,1,home,home,stay,y,401
728,44,"36.034252461145414, -83.93465899507449",3/11/2022 6:41,3/11/2022 6:57,2,home,home,stay,y,16
729,44,"36.00510874395764, -83.77699838444109",3/11/2022 6:57,3/11/2022 15:12,3,work,work,drive,y,495
730,44,"36.00510874395764, -83.77699838444109",3/11/2022 15:12,3/11/2022 15:16,4,work,work,stay,y,4
731,44,"36.00526065374115, -83.77251936543422",3/11/2022 15:16,3/11/2022 15:26,5,gas,shop,drive,n,10
732,44,"36.00526065374115, -83.77251936543422",3/11/2022 15:26,3/11/2022 15:32,6,gas,shop,stay,n,6
733,44,"36.00579457889292, -83.77195796197186",3/11/2022 15:32,3/11/2022 16:41,7,restaurant,eat,drive,y,69
734,44,"36.00579457889292, -83.77195796197186",3/11/2022 16:41,3/11/2022 16:59,8,restaurant,eat,stay,y,18
735,44,"36.03276765101576, -83.93152235612095",3/11/2022 16:59,3/11/2022 17:41,9,store,shop,drive,n,42
736,44,"36.03276765101576, -83.93152235612095",3/11/2022 17:41,3/11/2022 17:46,10,store,shop,stay,n,5
737,44,"36.034252461145414, -83.93465899507449",3/11/2022 17:46,3/11/2022 19:00,11,home,home,drive,n,74
738,44,"36.034252461145414, -83.93465899507449",3/11/2022 19:00,3/12/2022 8:41,12,home,home,stay,y,821
739,44,"36.034252461145414, -83.93465899507449",3/12/2022 8:41,3/12/2022 8:55,13,home,home,stay,y,14
740,44,"35.941894368465114, -84.04004309504474",3/12/2022 8:55,3/12/2022 9:12,14,store,drop_off_passenger,drive,y,17
741,44,"36.034252461145414, -83.93465899507449",3/12/2022 9:12,3/12/2022 14:32,15,home,home,drive,n,320
742,44,"36.034252461145414, -83.93465899507449",3/12/2022 14:32,3/12/2022 14:50,16,home,home,stay,n,18
743,44,"36.00510874395764, -83.77699838444109",3/12/2022 14:50,3/12/2022 23:59,17,work,work,drive,y,549
744,44,"36.00510874395764, -83.77699838444109",3/12/2022 23:59,,18,work,work,stay,y,0
745,45,"35.970849453883666, -84.1842679247172",3/11/2022 0:00,3/11/2022 17:32,1,home,home,stay,y,1052
746,45,"35.970849453883666, -84.1842679247172",3/11/2022 17:32,3/11/2022 17:43,2,home,home,stay,y,11
747,45,"35.94241448342555, -84.1649607606759",3/11/2022 17:43,3/11/2022 19:13,3,gym,recreation,drive,n,90
748,45,"35.94241448342555, -84.1649607606759",3/11/2022 19:13,3/11/2022 19:25,4,gym,recreation,stay,n,12
749,45,"35.970849453883666, -84.1842679247172",3/11/2022 19:25,3/11/2022 21:00,5,home,home,drive,n,95
750,45,"35.970849453883666, -84.1842679247172",3/11/2022 21:00,3/12/2022 11:16,6,home,home,stay,n,856
751,45,"35.970849453883666, -84.1842679247172",3/12/2022 11:16,3/12/2022 11:24,7,home,home,stay,n,8
752,45,"35.94241448342555, -84.1649607606759",3/12/2022 11:24,3/12/2022 13:41,8,gym,recreation,drive,n,137
753,45,"35.94241448342555, -84.1649607606759",3/12/2022 13:41,3/12/2022 13:45,9,gym,recreation,stay,n,4
754,45,"35.94681235682294, -84.16029821741725",3/12/2022 13:45,3/12/2022 13:52,10,cafe,eat,drive,y,7
755,45,"35.94681235682294, -84.16029821741725",3/12/2022 13:52,3/12/2022 14:02,11,cafe,eat,stay,y,10
756,45,"35.948461979354036, -84.11259280713809",3/12/2022 14:02,3/12/2022 14:27,12,store,shop,drive,n,25
757,45,"35.948461979354036, -84.11259280713809",3/12/2022 14:27,3/12/2022 14:38,13,store,shop,stay,n,11
758,45,"35.970849453883666, -84.1842679247172",3/12/2022 14:38,3/12/2022 20:00,14,home,home,drive,n,322
759,45,"35.970849453883666, -84.1842679247172",3/12/2022 20:00,3/12/2022 23:59,15,home,home,stay,y,239
760,45,"35.970849453883666, -84.1842679247172",3/12/2022 23:59,,16,home,home,stay,y,0
761,46,"35.9144258033002, -84.02283018977316",3/11/2022 0:00,3/12/2022 10:32,1,home,home,stay,y,2072
762,46,"35.9144258033002, -84.02283018977316",3/12/2022 10:32,3/12/2022 10:55,2,home,home,stay,y,23
763,46,"35.90452669869641, -84.0190182880273",3/12/2022 10:55,3/12/2022 12:12,3,restaurant,eat,walk,y,77
764,46,"35.90452669869641, -84.0190182880273",3/12/2022 12:12,3/12/2022 12:36,4,restaurant,eat,stay,y,24
765,46,"35.9144258033002, -84.02283018977316",3/12/2022 12:36,3/12/2022 17:41,5,home,home,walk,n,305
766,46,"35.9144258033002, -84.02283018977316",3/12/2022 17:41,3/12/2022 17:50,6,home,home,stay,n,9
767,46,"35.921706690193545, -83.9921717593685",3/12/2022 17:50,3/12/2022 19:02,7,park,recreation,drive,n,72
768,46,"35.921706690193545, -83.9921717593685",3/12/2022 19:02,3/12/2022 19:10,8,park,recreation,stay,n,8
769,46,"35.9144258033002, -84.02283018977316",3/12/2022 19:10,3/12/2022 23:59,9,home,home,drive,y,289
770,46,"35.9144258033002, -84.02283018977316",3/12/2022 23:59,,10,home,home,stay,y,0
771,47,"35.98183038913514, -83.88495020250942",3/11/2022 0:00,3/11/2022 6:49,1,home,home,stay,y,409
772,47,"35.98183038913514, -83.88495020250942",3/11/2022 6:49,3/11/2022 6:56,2,home,home,stay,y,7
773,47,"35.982846748809486, -83.89379177962864",3/11/2022 6:56,3/11/2022 7:10,3,bus_stop,travel,walk,y,14
774,47,"35.96520538483259, -83.91380193398412",3/11/2022 7:10,3/11/2022 7:15,4,bus_stop,travel,transit,y,5
775,47,"35.96520538483259, -83.91380193398412",3/11/2022 7:15,3/11/2022 7:42,5,bus_stop,travel,stay,y,27
776,47,"35.93276507192499, -84.00384940890277",3/11/2022 7:42,3/11/2022 7:48,6,bus_stop,travel,transit,y,6
777,47,"35.93576648232195, -84.00346376915999",3/11/2022 7:48,3/11/2022 17:04,7,bank,work,walk,y,556
778,47,"35.93576648232195, -84.00346376915999",3/11/2022 17:04,3/11/2022 17:10,8,bank,work,stay,y,6
779,47,"35.93273128273975, -84.00277395954797",3/11/2022 17:10,3/11/2022 17:40,9,bus_stop,travel,walk,y,30
780,47,"35.96520538483259, -83.91380193398412",3/11/2022 17:40,3/11/2022 17:45,10,bus_stop,travel,transit,y,5
781,47,"35.96520538483259, -83.91380193398412",3/11/2022 17:45,3/11/2022 17:53,11,bus_stop,travel,stay,y,8
782,47,"35.98283992776079, -83.89378680124993",3/11/2022 17:53,3/11/2022 18:05,12,bus_stop,travel,transit,y,12
783,47,"35.98183038913514, -83.88495020250942",3/11/2022 18:05,3/11/2022 20:00,13,home,home,walk,n,115
784,47,"35.98183038913514, -83.88495020250942",3/11/2022 20:00,3/12/2022 8:45,14,home,home,stay,y,765
785,47,"35.98183038913514, -83.88495020250942",3/12/2022 8:45,3/12/2022 9:02,15,home,home,stay,y,17
786,47,"35.986998053557436, -83.89322751005832",3/12/2022 9:02,3/12/2022 9:02,16,store,shop,walk,n,0
787,47,"35.986998053557436, -83.89322751005832",3/12/2022 9:02,3/12/2022 9:20,17,store,shop,stay,n,18
788,47,"35.98183038913514, -83.88495020250942",3/12/2022 9:20,3/12/2022 14:11,18,home,home,walk,n,291
789,47,"35.98183038913514, -83.88495020250942",3/12/2022 14:11,3/12/2022 14:20,19,home,home,stay,n,9
790,47,"35.98273460280026, -83.88070420555155",3/12/2022 14:20,3/12/2022 17:41,20,park,recreation,walk,n,201
791,47,"35.98273460280026, -83.88070420555155",3/12/2022 17:41,3/12/2022 17:48,21,park,recreation,stay,n,7
792,47,"35.98183038913514, -83.88495020250942",3/12/2022 17:48,3/12/2022 19:00,21,home,home,walk,n,72
793,47,"35.98183038913514, -83.88495020250942",3/12/2022 19:00,3/12/2022 23:59,22,home,home,stay,y,299
794,47,"35.98183038913514, -83.88495020250942",3/12/2022 23:59,,23,home,home,stay,y,0
795,48,"36.04751196696049, -83.92491931352018",3/11/2022 0:00,3/11/2022 8:48,1,home,home,stay,y,528
796,48,"36.04751196696049, -83.92491931352018",3/11/2022 8:48,3/11/2022 9:03,2,home,home,stay,y,15
797,48,"36.03862528472989, -83.92189303011945",3/11/2022 9:03,3/11/2022 9:07,3,bus_stop,travel,walk,y,4
798,48,"36.03862528472989, -83.92189303011945",3/11/2022 9:07,3/11/2022 9:25,4,bus_stop,travel,stay,y,18
799,48,"36.02851156285657, -83.88694508144128",3/11/2022 9:25,3/11/2022 9:43,5,bus_stop,travel,transit,y,18
800,48,"36.03706096586106, -83.88858939474908",3/11/2022 9:43,3/11/2022 20:04,6,work,work,walk,y,621
801,48,"36.03706096586106, -83.88858939474908",3/11/2022 20:04,3/11/2022 20:07,7,work,work,stay,y,3
802,48,"36.03599919900716, -83.88740085655256",3/11/2022 20:07,3/11/2022 20:40,8,bus_stop,travel,walk,y,33
803,48,"35.965196789609045, -83.91381151036796",3/11/2022 20:40,3/11/2022 20:45,9,bus_stop,travel,transit,y,5
804,48,"35.965196789609045, -83.91381151036796",3/11/2022 20:45,3/11/2022 21:23,10,bus_stop,travel,stay,y,38
805,48,"36.0447870292616, -83.92196790410158",3/11/2022 21:23,3/11/2022 21:31,11,bus_stop,travel,transit,y,8
806,48,"36.04748074215634, -83.92501185091149",3/11/2022 21:31,3/12/2022 8:31,12,home,home,walk,y,660
807,48,"36.04748074215634, -83.92501185091149",3/12/2022 8:31,3/12/2022 8:47,13,home,home,stay,y,16
808,48,"36.03862528472989, -83.92189303011945",3/12/2022 8:47,3/12/2022 9:07,14,bus_stop,travel,walk,y,20
809,48,"36.03862528472989, -83.92189303011945",3/12/2022 9:07,3/12/2022 9:25,15,bus_stop,travel,stay,y,18
810,48,"36.02851156285657, -83.88694508144128",3/12/2022 9:25,3/12/2022 9:43,16,bus_stop,travel,transit,y,18
811,48,"36.03706096586106, -83.88858939474908",3/12/2022 9:43,3/12/2022 20:38,17,work,work,walk,y,655
812,48,"36.03706096586106, -83.88858939474908",3/12/2022 20:38,3/12/2022 20:40,18,work,work,stay,y,2
813,48,"36.03599919900716, -83.88740085655256",3/12/2022 20:40,3/12/2022 21:14,19,bus_stop,travel,walk,y,34
814,48,"36.03599919900716, -83.88740085655256",3/12/2022 21:14,3/12/2022 21:58,20,bus_stop,travel,stay,y,44
815,48,"35.98871854165417, -83.92029638810517",3/12/2022 21:58,3/12/2022 22:00,21,bus_stop,travel,transit,y,2
816,48,"35.990289808498765, -83.91996911684402",3/12/2022 22:00,3/12/2022 22:12,22,bus_stop,travel,walk,y,12
817,48,"35.990289808498765, -83.91996911684402",3/12/2022 22:12,3/12/2022 22:38,23,bus_stop,travel,stay,y,26
818,48,"36.0447870292616, -83.92196790410158",3/12/2022 22:38,3/12/2022 22:46,24,bus_stop,travel,transit,y,8
819,48,"36.04748074215634, -83.92501185091149",3/12/2022 22:46,3/12/2022 23:59,25,home,home,walk,y,73
820,48,"36.04748074215634, -83.92501185091149",3/12/2022 23:59,,26,home,home,stay,y,0
821,49,"36.115853432569125, -83.84687525427256",3/11/2022 0:00,3/12/2022 13:11,1,home,home,stay,y,2231
822,49,"36.115853432569125, -83.84687525427256",3/12/2022 13:11,3/12/2022 13:21,2,home,home,stay,y,10
823,49,"36.09298191895682, -83.91772071314563",3/12/2022 13:21,3/12/2022 14:41,3,store,shop,drive,n,80
824,49,"36.09298191895682, -83.91772071314563",3/12/2022 14:41,3/12/2022 14:51,4,store,shop,stay,n,10
825,49,"36.115853432569125, -83.84687525427256",3/12/2022 14:51,3/12/2022 23:59,5,home,home,drive,y,548
826,49,"36.115853432569125, -83.84687525427256",3/12/2022 23:59,,6,home,home,stay,y,0
827,50,"35.921644425964494, -83.9217572914168",3/11/2022 0:00,3/11/2022 7:45,1,home,home,stay,y,465
828,50,"35.921644425964494, -83.9217572914168",3/11/2022 7:45,3/11/2022 7:46,2,home,home,stay,y,1
829,50,"35.921370472785085, -83.92181993637534",3/11/2022 7:46,3/11/2022 7:50,3,bus_stop,travel,walk,y,4
830,50,"35.921370472785085, -83.92181993637534",3/11/2022 7:50,3/11/2022 8:08,4,bus_stop,travel,stay,y,18
831,50,"35.9625763340704, -83.91937925388645",3/11/2022 8:08,3/11/2022 8:19,5,bus_stop,travel,transit,y,11
832,50,"35.95980599926391, -83.9261634446258",3/11/2022 8:19,3/11/2022 8:24,6,day_care,drop_off_passenger,walk,y,5
833,50,"35.95980599926391, -83.9261634446258",3/11/2022 8:24,3/11/2022 8:40,7,day_care,drop_off_passenger,stay,y,16
834,50,"35.95388011736298, -83.92718278540477",3/11/2022 8:40,3/11/2022 11:41,8,school,school,walk,y,181
835,50,"35.95388011736298, -83.92718278540477",3/11/2022 11:41,3/11/2022 11:58,9,school,school,stay,y,17
836,50,"35.95484656793643, -83.93756710030442",3/11/2022 11:58,3/11/2022 16:40,10,cafe,work,walk,y,282
837,50,"35.95484656793643, -83.93756710030442",3/11/2022 16:40,3/11/2022 16:56,11,cafe,work,stay,y,16
838,50,"35.95980599926391, -83.9261634446258",3/11/2022 16:56,3/11/2022 17:01,12,day_care,pick_up_passenger,walk,y,5
839,50,"35.95980599926391, -83.9261634446258",3/11/2022 17:01,3/11/2022 17:15,13,day_care,pick_up_passenger,stay,y,14
840,50,"35.95935811584842, -83.92021314185136",3/11/2022 17:15,3/11/2022 17:17,14,bus_stop,travel,walk,y,2
841,50,"35.95935811584842, -83.92021314185136",3/11/2022 17:17,3/11/2022 17:30,15,bus_stop,travel,stay,y,13
842,50,"35.92145717248354, -83.92199155397243",3/11/2022 17:30,3/11/2022 17:33,16,bus_stop,travel,transit,y,3
843,50,"35.921644425964494, -83.9217572914168",3/11/2022 17:33,3/12/2022 8:49,17,home,home,walk,y,916
844,50,"35.921644425964494, -83.9217572914168",3/12/2022 8:49,3/12/2022 8:53,18,home,home,stay,y,4
845,50,"35.9209706249943, -83.92200228622752",3/12/2022 8:53,3/12/2022 10:17,19,food_bank,personal,walk,y,84
846,50,"35.9209706249943, -83.92200228622752",3/12/2022 10:17,3/12/2022 10:20,20,food_bank,personal,stay,y,3
847,50,"35.921644425964494, -83.9217572914168",3/12/2022 10:20,3/12/2022 16:00,21,home,home,walk,n,340
848,50,"35.921644425964494, -83.9217572914168",3/12/2022 16:00,3/12/2022 23:59,22,home,home,stay,y,479
849,50,"35.921644425964494, -83.9217572914168",3/12/2022 23:59,,23,home,home,stay,y,0
850,51,"36.019933887029055, -83.90746798386454",3/11/2022 0:00,3/11/2022 7:23,1,home,home,stay,y,443
851,51,"36.019933887029055, -83.90746798386454",3/11/2022 7:23,3/11/2022 7:35,2,home,home,stay,y,12
852,51,"35.989834534715314, -83.88727893651156",3/11/2022 7:35,3/11/2022 18:41,3,school,work,drive,y,666
853,51,"35.989834534715314, -83.88727893651156",3/11/2022 18:41,3/11/2022 18:53,4,school,work,stay,y,12
854,51,"36.019933887029055, -83.90746798386454",3/11/2022 18:53,3/12/2022 8:31,5,home,home,stay,y,818
855,51,"36.019933887029055, -83.90746798386454",3/12/2022 8:31,3/12/2022 8:42,6,home,home,stay,y,11
856,51,"35.989834534715314, -83.88727893651156",3/12/2022 8:42,3/12/2022 9:00,7,school,pick_up_passenger,drive,y,18
857,51,"35.989834534715314, -83.88727893651156",3/12/2022 9:00,3/12/2022 9:22,8,school,pick_up_passenger,stay,y,22
858,51,"36.02820099717377, -84.03098966101912",3/12/2022 9:22,3/12/2022 16:16,9,school,work,drive,y,414
859,51,"36.02820099717377, -84.03098966101912",3/12/2022 16:16,3/12/2022 16:31,10,school,work,stay,y,15
860,51,"36.005035169572245, -83.97953981424673",3/12/2022 16:31,3/12/2022 18:11,11,restaurant,eat,drive,y,100
861,51,"36.005035169572245, -83.97953981424673",3/12/2022 18:11,3/12/2022 18:26,12,restaurant,eat,stay,y,15
862,51,"35.989834534715314, -83.88727893651156",3/12/2022 18:26,3/12/2022 19:24,13,school,drop_off_passenger,drive,y,58
863,51,"35.989834534715314, -83.88727893651156",3/12/2022 19:24,3/12/2022 19:36,14,school,drop_off_passenger,stay,y,12
864,51,"36.019933887029055, -83.90746798386454",3/12/2022 19:36,3/12/2022 21:00,15,home,home,drive,n,84
865,51,"36.019933887029055, -83.90746798386454",3/12/2022 21:00,3/12/2022 23:59,16,home,home,stay,y,179
866,51,"36.019933887029055, -83.90746798386454",3/12/2022 23:59,,17,home,home,stay,y,0
867,52,"35.94836293008667, -83.91029919331599",3/11/2022 0:00,3/11/2022 7:32,1,home,home,stay,y,452
868,52,"35.94836293008667, -83.91029919331599",3/11/2022 7:32,3/11/2022 7:44,2,home,home,stay,y,12
869,52,"35.959198011003295, -83.93188157276056",3/11/2022 7:44,3/11/2022 7:50,3,parking_lot,travel,drive,y,6
870,52,"35.95756525516028, -83.93096208770854",3/11/2022 7:50,3/11/2022 12:17,4,school,school,walk,y,267
871,52,"35.95756525516028, -83.93096208770854",3/11/2022 12:17,3/11/2022 12:21,5,school,school,stay,y,4
872,52,"35.959198011003295, -83.93188157276056",3/11/2022 12:21,3/11/2022 12:29,6,parking_lot,travel,walk,y,8
873,52,"35.975120762595296, -83.91538082696736",3/11/2022 12:29,3/11/2022 19:02,7,work,work,drive,y,393
874,52,"35.975120762595296, -83.91538082696736",3/11/2022 19:02,3/11/2022 19:15,8,work,work,stay,y,13
875,52,"35.94836293008667, -83.91029919331599",3/11/2022 19:15,3/11/2022 20:00,9,home,home,drive,n,45
876,52,"35.94836293008667, -83.91029919331599",3/11/2022 20:00,3/12/2022 10:02,10,home,home,stay,y,842
877,52,"35.94836293008667, -83.91029919331599",3/12/2022 10:02,3/12/2022 10:12,11,home,home,stay,y,10
878,52,"35.932805740594794, -83.90657865440662",3/12/2022 10:12,3/12/2022 10:53,12,store,shop,drive,n,41
879,52,"35.932805740594794, -83.90657865440662",3/12/2022 10:53,3/12/2022 11:03,13,store,shop,stay,n,10
880,52,"35.94836293008667, -83.91029919331599",3/12/2022 11:03,3/12/2022 13:44,14,home,home,drive,n,161
881,52,"35.94836293008667, -83.91029919331599",3/12/2022 13:44,3/12/2022 13:57,15,home,home,stay,n,13
882,52,"35.95558793626194, -83.95651531320371",3/12/2022 13:57,3/12/2022 18:14,16,animal_shelter,volunteer,drive,y,257
883,52,"35.95558793626194, -83.95651531320371",3/12/2022 18:14,3/12/2022 18:27,17,animal_shelter,volunteer,stay,y,13
884,52,"35.94836293008667, -83.91029919331599",3/12/2022 18:27,3/12/2022 23:59,18,home,home,drive,y,332
885,52,"35.94836293008667, -83.91029919331599",3/12/2022 23:59,,19,home,home,stay,y,0
